35:*******************************************,
Transient Analysis,
Mon Nov 14 20:39:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],v(out) [V],
4.14343e-08,0.45,4.06128e-09,
4.14353e-08,0.45,9.40435e-09,
4.14363e-08,0.45,1.25467e-08,
4.14373e-08,0.45,2.41853e-08,
4.14383e-08,0.45,2.03744e-08,
4.14393e-08,0.45,1.91524e-08,
4.14403e-08,0.45,1.85413e-08,
4.14413e-08,0.45,1.98315e-08,
4.14423e-08,0.45,1.99497e-08,
4.14433e-08,0.45,2.12896e-08,
4.14443e-08,0.45,1.58096e-08,
4.14453e-08,0.45,1.99986e-08,
4.14463e-08,0.45,1.76158e-08,
4.14473e-08,0.45,2.22312e-08,
4.14483e-08,0.45,2.48934e-08,
4.14493e-08,0.45,3.46437e-08,
4.14503e-08,0.45,3.15764e-08,
4.14513e-08,0.45,3.07755e-08,
4.14523e-08,0.45,2.27335e-08,
4.14533e-08,0.45,2.84529e-08,
4.14543e-08,0.45,3.08474e-08,
4.14553e-08,0.45,4.0043e-08,
4.14563e-08,0.45,3.78773e-08,
4.14573e-08,0.45,4.19372e-08,
4.14583e-08,0.45,3.96714e-08,
4.14593e-08,0.45,3.90262e-08,
4.14603e-08,0.45,3.18533e-08,
4.14613e-08,0.45,3.61656e-08,
4.14623e-08,0.45,3.42352e-08,
4.14633e-08,0.45,3.86411e-08,
4.14643e-08,0.45,4.16445e-08,
4.14653e-08,0.45,5.05759e-08,
4.14663e-08,0.45,4.84988e-08,
4.14673e-08,0.45,5.19838e-08,
4.14683e-08,0.45,5.01769e-08,
4.14693e-08,0.45,4.89587e-08,
4.14703e-08,0.45,4.24333e-08,
4.14713e-08,0.45,4.55341e-08,
4.14723e-08,0.45,2.25981e-08,
4.14733e-08,0.45,1.63747e-09,
4.14743e-08,0.45,-1.93326e-09,
4.14753e-08,0.45,-4.72236e-10,
4.14763e-08,0.45,-7.57447e-09,
4.14773e-08,0.45,-1.21965e-08,
4.14783e-08,0.45,-2.73581e-09,
4.14793e-08,0.45,-1.67841e-09,
4.14803e-08,0.45,-1.48056e-09,
4.14813e-08,0.45,4.01922e-09,
4.14823e-08,0.45,4.61232e-09,
4.14833e-08,0.45,1.64986e-09,
4.14843e-08,0.45,-3.29238e-10,
4.14853e-08,0.45,3.54335e-09,
4.14863e-08,0.45,-2.0962e-10,
4.14873e-08,0.45,4.45879e-09,
4.14883e-08,0.45,1.36734e-09,
4.14893e-08,0.45,5.9955e-09,
4.14903e-08,0.45,2.0036e-09,
4.14913e-08,0.45,6.60502e-09,
4.14923e-08,0.45,2.98902e-09,
4.14933e-08,0.45,7.61267e-09,
4.14943e-08,0.45,3.8334e-09,
4.14953e-08,0.45,8.29338e-09,
4.14963e-08,0.45,4.87421e-09,
4.14973e-08,0.45,9.186e-09,
4.14983e-08,0.45,5.50082e-09,
4.14993e-08,0.45,9.69201e-09,
4.15003e-08,0.45,6.65711e-09,
4.15013e-08,0.45,1.11506e-08,
4.15023e-08,0.45,7.45138e-09,
4.15033e-08,0.45,1.12662e-08,
4.15043e-08,0.45,8.4445e-09,
4.15053e-08,0.45,1.27104e-08,
4.15063e-08,0.45,8.81813e-09,
4.15073e-08,0.45,1.31856e-08,
4.15083e-08,0.45,9.50007e-09,
4.15093e-08,0.45,7.94556e-09,
4.15103e-08,0.45,4.10282e-09,
4.15113e-08,0.45,2.65779e-09,
4.15123e-08,0.45,-6.1048e-09,
4.15133e-08,0.45,-9.99723e-09,
4.15143e-08,0.45,-1.20379e-08,
4.15153e-08,0.45,-1.63941e-08,
4.15163e-08,0.45,-2.47435e-08,
4.15173e-08,0.45,-2.97975e-08,
4.15183e-08,0.45,-2.99388e-08,
4.15193e-08,0.45,-1.1857e-08,
4.15203e-08,0.45,-1.86686e-09,
4.15213e-08,0.45,2.45217e-09,
4.15223e-08,0.45,-3.29968e-10,
4.15233e-08,0.45,4.02106e-09,
4.15243e-08,0.45,5.70154e-09,
4.15253e-08,0.45,9.97039e-09,
4.15263e-08,0.45,1.06068e-08,
4.15273e-08,0.45,1.42417e-08,
4.15283e-08,0.45,1.63583e-08,
4.15293e-08,0.45,2.1843e-08,
4.15303e-08,0.45,2.27367e-08,
4.15313e-08,0.45,2.76091e-08,
4.15323e-08,0.45,2.91052e-08,
4.15333e-08,0.45,4.27396e-08,
4.15343e-08,0.45,4.3934e-08,
4.15353e-08,0.45,5.0903e-08,
4.15363e-08,0.45,5.26625e-08,
4.15373e-08,0.45,5.86227e-08,
4.15383e-08,0.45,5.96071e-08,
4.15393e-08,0.45,6.61278e-08,
4.15403e-08,0.45,6.69996e-08,
4.15413e-08,0.45,7.42546e-08,
4.15423e-08,0.45,7.50276e-08,
4.15433e-08,0.45,8.19123e-08,
4.15443e-08,0.45,8.44711e-08,
4.15453e-08,0.45,9.11111e-08,
4.15463e-08,0.45,9.22098e-08,
4.15473e-08,0.45,9.89797e-08,
4.15483e-08,0.45,4.32103e-08,
4.15493e-08,0.45,2.14394e-08,
4.15503e-08,0.45,1.23902e-08,
4.15513e-08,0.45,8.93514e-09,
4.15523e-08,0.45,-3.03431e-09,
4.15533e-08,0.45,-6.75893e-09,
4.15543e-08,0.45,-1.86296e-08,
4.15553e-08,0.45,-2.09955e-08,
4.15563e-08,0.45,-7.45415e-09,
4.15573e-08,0.45,4.28087e-09,
4.15583e-08,0.45,8.94107e-09,
4.15593e-08,0.45,3.94518e-09,
4.15603e-08,0.45,-2.05573e-08,
4.15613e-08,0.45,-6.74586e-09,
4.15623e-08,0.45,7.78675e-09,
4.15633e-08,0.45,5.18987e-09,
4.15643e-08,0.45,-4.51288e-10,
4.15653e-08,0.45,-1.32188e-08,
4.15663e-08,0.45,-1.03913e-08,
4.15673e-08,0.45,8.09161e-09,
4.15683e-08,0.45,2.22525e-08,
4.15693e-08,0.45,1.92349e-08,
4.15703e-08,0.45,6.20038e-09,
4.15713e-08,0.45,7.95673e-09,
4.15723e-08,0.45,6.6918e-09,
4.15733e-08,0.45,6.67875e-09,
4.15743e-08,0.45,6.06744e-09,
4.15753e-08,0.45,5.62349e-09,
4.15763e-08,0.45,5.52173e-09,
4.15773e-08,0.45,1.00395e-08,
4.15783e-08,0.45,9.78795e-09,
4.15793e-08,0.45,9.85774e-09,
4.15803e-08,0.45,6.43778e-09,
4.15813e-08,0.45,7.15781e-09,
4.15823e-08,0.45,1.2883e-08,
4.15833e-08,0.45,7.73018e-09,
4.15843e-08,0.45,7.22707e-09,
4.15853e-08,0.45,9.97729e-09,
4.15863e-08,0.45,8.50584e-09,
4.15873e-08,0.45,1.17217e-08,
4.15883e-08,0.45,9.53266e-09,
4.15893e-08,0.45,1.31264e-08,
4.15903e-08,0.45,1.17048e-08,
4.15913e-08,0.45,1.54934e-08,
4.15923e-08,0.45,1.31885e-08,
4.15933e-08,0.45,1.68594e-08,
4.15943e-08,0.45,1.48319e-08,
4.15953e-08,0.45,1.81189e-08,
4.15963e-08,0.45,1.62284e-08,
4.15973e-08,0.45,1.30143e-08,
4.15983e-08,0.45,1.12123e-08,
4.15993e-08,0.45,8.04821e-09,
4.16003e-08,0.45,6.36193e-09,
4.16013e-08,0.45,-5.37687e-09,
4.16023e-08,0.45,2.16926e-09,
4.16033e-08,0.45,3.92924e-09,
4.16043e-08,0.45,3.84558e-09,
4.16053e-08,0.45,3.81067e-09,
4.16063e-08,0.45,4.37519e-09,
4.16073e-08,0.45,3.73673e-09,
4.16083e-08,0.45,2.93526e-09,
4.16093e-08,0.45,2.36743e-09,
4.16103e-08,0.45,2.44068e-09,
4.16113e-08,0.45,1.81638e-09,
4.16123e-08,0.45,2.26062e-09,
4.16133e-08,0.45,1.82654e-09,
4.16143e-08,0.45,2.2214e-09,
4.16153e-08,0.45,1.87877e-09,
4.16163e-08,0.45,2.60201e-09,
4.16173e-08,0.45,2.11662e-09,
4.16183e-08,0.45,2.63259e-09,
4.16193e-08,0.45,1.76722e-09,
4.16203e-08,0.45,1.56381e-09,
4.16213e-08,0.45,2.24307e-09,
4.16223e-08,0.45,3.74798e-09,
4.16233e-08,0.45,3.75171e-09,
4.16243e-08,0.45,5.70656e-09,
4.16253e-08,0.45,4.40858e-09,
4.16263e-08,0.45,-4.49802e-10,
4.16273e-08,0.45,-4.25124e-09,
4.16283e-08,0.45,-1.45242e-08,
4.16293e-08,0.45,-1.76812e-08,
4.16303e-08,0.45,-2.85439e-08,
4.16313e-08,0.45,-3.19599e-08,
4.16323e-08,0.45,-4.29246e-08,
4.16333e-08,0.45,-3.98761e-08,
4.16343e-08,0.45,-3.92574e-08,
4.16353e-08,0.45,-3.96644e-08,
4.16363e-08,0.45,-7.17002e-09,
4.16373e-08,0.45,2.09277e-09,
4.16383e-08,0.45,5.7761e-09,
4.16393e-08,0.45,1.09157e-08,
4.16403e-08,0.45,1.41123e-08,
4.16413e-08,0.45,8.77991e-09,
4.16423e-08,0.45,3.27211e-09,
4.16433e-08,0.45,-2.63629e-09,
4.16443e-08,0.45,-8.10123e-09,
4.16453e-08,0.45,-1.38686e-08,
4.16463e-08,0.45,-1.93233e-08,
4.16473e-08,0.45,-2.50912e-08,
4.16483e-08,0.45,-3.23625e-08,
4.16493e-08,0.45,-3.76929e-08,
4.16503e-08,0.45,-4.54021e-08,
4.16513e-08,0.45,-5.08106e-08,
4.16523e-08,0.45,-5.60971e-08,
4.16533e-08,0.45,-6.13995e-08,
4.16543e-08,0.45,-6.77763e-08,
4.16553e-08,0.45,-7.29372e-08,
4.16563e-08,0.45,-7.89919e-08,
4.16573e-08,0.45,-8.41798e-08,
4.16583e-08,0.45,-9.01003e-08,
4.16593e-08,0.45,-9.5353e-08,
4.16603e-08,0.45,-1.01306e-07,
4.16613e-08,0.45,-1.07409e-07,
4.16623e-08,0.45,-1.14318e-07,
4.16633e-08,0.45,-1.20648e-07,
4.16643e-08,0.45,-1.27383e-07,
4.16653e-08,0.45,-1.33745e-07,
4.16663e-08,0.45,-1.40011e-07,
4.16673e-08,0.45,-1.44682e-07,
4.16683e-08,0.45,-1.50155e-07,
4.16693e-08,0.45,-1.54556e-07,
4.16703e-08,0.45,-1.60015e-07,
4.16713e-08,0.45,-1.65542e-07,
4.16723e-08,0.45,-1.72271e-07,
4.16733e-08,0.45,-1.79182e-07,
4.16743e-08,0.45,-1.85583e-07,
4.16753e-08,0.45,-1.91081e-07,
4.16763e-08,0.45,-1.98925e-07,
4.16773e-08,0.45,-1.87402e-07,
4.16783e-08,0.45,-7.5664e-08,
4.16793e-08,0.45,-4.80561e-08,
4.16803e-08,0.45,-1.74002e-08,
4.16813e-08,0.45,-3.43427e-09,
4.16823e-08,0.45,1.21332e-08,
4.16833e-08,0.45,-4.93282e-10,
4.16843e-08,0.45,-2.02392e-09,
4.16853e-08,0.45,-1.08701e-08,
4.16863e-08,0.45,-8.66088e-09,
4.16873e-08,0.45,-6.46212e-09,
4.16883e-08,0.45,3.98278e-09,
4.16893e-08,0.45,7.67707e-09,
4.16903e-08,0.45,1.8888e-08,
4.16913e-08,0.45,2.20438e-08,
4.16923e-08,0.45,3.37495e-08,
4.16933e-08,0.45,3.68977e-08,
4.16943e-08,0.45,4.81103e-08,
4.16953e-08,0.45,5.08923e-08,
4.16963e-08,0.45,6.25471e-08,
4.16973e-08,0.45,7.62416e-08,
4.16983e-08,0.45,2.84657e-08,
4.16993e-08,0.45,1.02129e-08,
4.17003e-08,0.45,1.34302e-09,
4.17013e-08,0.45,-1.0966e-08,
4.17023e-08,0.45,-5.78216e-09,
4.17033e-08,0.45,-6.327e-09,
4.17043e-08,0.45,-3.36951e-09,
4.17053e-08,0.45,-3.46732e-09,
4.17063e-08,0.45,-3.63594e-09,
4.17073e-08,0.45,-3.82803e-09,
4.17083e-08,0.45,-4.11285e-09,
4.17093e-08,0.45,-5.82493e-09,
4.17103e-08,0.45,-8.28625e-09,
4.17113e-08,0.45,-1.02947e-08,
4.17123e-08,0.45,-1.22469e-08,
4.17133e-08,0.45,-1.38969e-08,
4.17143e-08,0.45,-1.62748e-08,
4.17153e-08,0.45,-1.58159e-08,
4.17163e-08,0.45,-1.83621e-08,
4.17173e-08,0.45,-1.76182e-08,
4.17183e-08,0.45,-1.98601e-08,
4.17193e-08,0.45,-2.14848e-08,
4.17203e-08,0.45,-2.32121e-08,
4.17213e-08,0.45,-2.34474e-08,
4.17223e-08,0.45,-2.57544e-08,
4.17233e-08,0.45,-2.64277e-08,
4.17243e-08,0.45,-2.86843e-08,
4.17253e-08,0.45,-2.90376e-08,
4.17263e-08,0.45,-3.11052e-08,
4.17273e-08,0.45,-3.21849e-08,
4.17283e-08,0.45,-3.38482e-08,
4.17293e-08,0.45,-3.47852e-08,
4.17303e-08,0.45,-3.63657e-08,
4.17313e-08,0.45,-3.74884e-08,
4.17323e-08,0.45,-3.86015e-08,
4.17333e-08,0.45,-3.94639e-08,
4.17343e-08,0.45,-4.07711e-08,
4.17353e-08,0.45,-4.18859e-08,
4.17363e-08,0.45,-4.36806e-08,
4.17373e-08,0.45,-2.082e-08,
4.17383e-08,0.45,-8.94672e-09,
4.17393e-08,0.45,-3.73578e-09,
4.17403e-08,0.45,2.37751e-09,
4.17413e-08,0.45,7.23144e-10,
4.17423e-08,0.45,7.54326e-11,
4.17433e-08,0.45,-2.61822e-09,
4.17443e-08,0.45,-4.04436e-09,
4.17453e-08,0.45,-6.14195e-09,
4.17463e-08,0.45,-7.00867e-09,
4.17473e-08,0.45,-9.10406e-09,
4.17483e-08,0.45,-9.546e-09,
4.17493e-08,0.45,-1.21894e-08,
4.17503e-08,0.45,-1.28646e-08,
4.17513e-08,0.45,-1.53158e-08,
4.17523e-08,0.45,-1.55974e-08,
4.17533e-08,0.45,-1.82444e-08,
4.17543e-08,0.45,-1.89413e-08,
4.17553e-08,0.45,-2.10553e-08,
4.17563e-08,0.45,-6.75813e-09,
4.17573e-08,0.45,-3.38929e-09,
4.17583e-08,0.45,-3.3375e-09,
4.17593e-08,0.45,-6.635e-09,
4.17603e-08,0.45,-4.25298e-09,
4.17613e-08,0.45,-6.44675e-09,
4.17623e-08,0.45,-5.70361e-09,
4.17633e-08,0.45,-5.86735e-09,
4.17643e-08,0.45,-3.80336e-09,
4.17653e-08,0.45,-4.40996e-09,
4.17663e-08,0.45,-2.73213e-09,
4.17673e-08,0.45,-3.60842e-09,
4.17683e-08,0.45,-3.24959e-09,
4.17693e-08,0.45,-3.65375e-09,
4.17703e-08,0.45,-2.88359e-09,
4.17713e-08,0.45,-3.85328e-09,
4.17723e-08,0.45,-3.46033e-09,
4.17733e-08,0.45,-7.32131e-09,
4.17743e-08,0.45,-6.66876e-09,
4.17753e-08,0.45,-5.67072e-09,
4.17763e-08,0.45,-2.49292e-10,
4.17773e-08,0.45,9.87972e-10,
4.17783e-08,0.45,4.30561e-10,
4.17793e-08,0.45,1.0933e-09,
4.17803e-08,0.45,-6.47672e-10,
4.17813e-08,0.45,-9.23287e-10,
4.17823e-08,0.45,5.64501e-09,
4.17833e-08,0.45,1.03726e-08,
4.17843e-08,0.45,1.71118e-08,
4.17853e-08,0.45,2.18195e-08,
4.17863e-08,0.45,2.90305e-08,
4.17873e-08,0.45,3.37553e-08,
4.17883e-08,0.45,4.12135e-08,
4.17893e-08,0.45,4.59416e-08,
4.17903e-08,0.45,5.32701e-08,
4.17913e-08,0.45,5.83433e-08,
4.17923e-08,0.45,6.64862e-08,
4.17933e-08,0.45,7.2078e-08,
4.17943e-08,0.45,7.90882e-08,
4.17953e-08,0.45,8.4683e-08,
4.17963e-08,0.45,9.28586e-08,
4.17973e-08,0.45,9.83606e-08,
4.17983e-08,0.45,1.06533e-07,
4.17993e-08,0.45,1.12216e-07,
4.18003e-08,0.45,1.20436e-07,
4.18013e-08,0.45,1.25958e-07,
4.18023e-08,0.45,1.34064e-07,
4.18033e-08,0.45,1.451e-07,
4.18043e-08,0.45,5.76703e-08,
4.18053e-08,0.45,2.39319e-08,
4.18063e-08,0.45,1.00538e-08,
4.18073e-08,0.45,4.83982e-09,
4.18083e-08,0.45,-4.02104e-09,
4.18093e-08,0.45,-4.25771e-09,
4.18103e-08,0.45,-6.70889e-09,
4.18113e-08,0.45,-5.59338e-09,
4.18123e-08,0.45,-6.8265e-09,
4.18133e-08,0.45,-1.26534e-09,
4.18143e-08,0.45,-2.71138e-09,
4.18153e-08,0.45,1.65142e-09,
4.18163e-08,0.45,6.86163e-10,
4.18173e-08,0.45,2.17051e-09,
4.18183e-08,0.45,1.83996e-09,
4.18193e-08,0.45,1.32206e-10,
4.18203e-08,0.45,2.65502e-09,
4.18213e-08,0.45,5.53683e-09,
4.18223e-08,0.45,4.33425e-09,
4.18233e-08,0.45,8.19917e-09,
4.18243e-08,0.45,3.89613e-09,
4.18253e-08,0.45,7.9966e-09,
4.18263e-08,0.45,3.99285e-09,
4.18273e-08,0.45,9.57937e-09,
4.18283e-08,0.45,6.1638e-09,
4.18293e-08,0.45,-2.24344e-09,
4.18303e-08,0.45,-1.93008e-08,
4.18313e-08,0.45,-3.26297e-08,
4.18323e-08,0.45,-1.56197e-08,
4.18333e-08,0.45,-8.59751e-09,
4.18343e-08,0.45,-7.29745e-09,
4.18353e-08,0.45,-1.6421e-09,
4.18363e-08,0.45,-7.03518e-09,
4.18373e-08,0.45,-3.8539e-09,
4.18383e-08,0.45,1.74498e-09,
4.18393e-08,0.45,4.93378e-09,
4.18403e-08,0.45,3.43079e-09,
4.18413e-08,0.45,8.2255e-09,
4.18423e-08,0.45,7.29688e-09,
4.18433e-08,0.45,1.11381e-08,
4.18443e-08,0.45,1.02602e-08,
4.18453e-08,0.45,1.29595e-08,
4.18463e-08,0.45,1.34123e-08,
4.18473e-08,0.45,2.08082e-08,
4.18483e-08,0.45,1.9169e-08,
4.18493e-08,0.45,2.59071e-08,
4.18503e-08,0.45,1.06205e-08,
4.18513e-08,0.45,6.18168e-09,
4.18523e-08,0.45,-2.53157e-09,
4.18533e-08,0.45,7.69355e-10,
4.18543e-08,0.45,-1.17606e-09,
4.18553e-08,0.45,2.72635e-09,
4.18563e-08,0.45,1.96354e-09,
4.18573e-08,0.45,5.87527e-09,
4.18583e-08,0.45,2.36107e-09,
4.18593e-08,0.45,4.47937e-09,
4.18603e-08,0.45,-6.77364e-10,
4.18613e-08,0.45,-3.63852e-09,
4.18623e-08,0.45,-8.36167e-09,
4.18633e-08,0.45,-1.23797e-08,
4.18643e-08,0.45,-1.64293e-09,
4.18653e-08,0.45,1.74421e-09,
4.18663e-08,0.45,1.38782e-09,
4.18673e-08,0.45,4.84616e-09,
4.18683e-08,0.45,4.70506e-09,
4.18693e-08,0.45,8.23648e-09,
4.18703e-08,0.45,8.19322e-09,
4.18713e-08,0.45,1.14496e-08,
4.18723e-08,0.45,1.24579e-08,
4.18733e-08,0.45,1.64088e-08,
4.18743e-08,0.45,1.83731e-08,
4.18753e-08,0.45,2.1766e-08,
4.18763e-08,0.45,2.25616e-08,
4.18773e-08,0.45,2.66079e-08,
4.18783e-08,0.45,3.25334e-08,
4.18793e-08,0.45,3.59562e-08,
4.18803e-08,0.45,4.02064e-08,
4.18813e-08,0.45,4.50205e-08,
4.18823e-08,0.45,2.14663e-08,
4.18833e-08,0.45,1.38708e-08,
4.18843e-08,0.45,1.03836e-08,
4.18853e-08,0.45,7.59016e-09,
4.18863e-08,0.45,-1.79002e-09,
4.18873e-08,0.45,6.57857e-09,
4.18883e-08,0.45,7.43867e-09,
4.18893e-08,0.45,1.31645e-08,
4.18903e-08,0.45,1.36465e-08,
4.18913e-08,0.45,2.05545e-08,
4.18923e-08,0.45,2.08009e-08,
4.18933e-08,0.45,2.83535e-08,
4.18943e-08,0.45,2.94737e-08,
4.18953e-08,0.45,3.5713e-08,
4.18963e-08,0.45,1.89248e-08,
4.18973e-08,0.45,9.29629e-09,
4.18983e-08,0.45,8.34982e-09,
4.18993e-08,0.45,9.08158e-09,
4.19003e-08,0.45,1.17183e-10,
4.19013e-08,0.45,5.65269e-09,
4.19023e-08,0.45,6.38148e-09,
4.19033e-08,0.45,1.0528e-08,
4.19043e-08,0.45,1.14563e-08,
4.19053e-08,0.45,1.61719e-08,
4.19063e-08,0.45,1.73593e-08,
4.19073e-08,0.45,2.16737e-08,
4.19083e-08,0.45,2.24488e-08,
4.19093e-08,0.45,2.68345e-08,
4.19103e-08,0.45,2.40968e-08,
4.19113e-08,0.45,1.68419e-08,
4.19123e-08,0.45,6.71799e-09,
4.19133e-08,0.45,2.49772e-09,
4.19143e-08,0.45,-1.03256e-09,
4.19153e-08,0.45,-2.47212e-09,
4.19163e-08,0.45,-2.89388e-09,
4.19173e-08,0.45,1.04364e-09,
4.19183e-08,0.45,-3.51411e-10,
4.19193e-08,0.45,8.21348e-09,
4.19203e-08,0.45,1.21302e-08,
4.19213e-08,0.45,8.48423e-09,
4.19223e-08,0.45,1.15106e-08,
4.19233e-08,0.45,6.78623e-09,
4.19243e-08,0.45,6.2693e-09,
4.19253e-08,0.45,1.05298e-08,
4.19263e-08,0.45,4.94391e-09,
4.19273e-08,0.45,9.146e-09,
4.19283e-08,0.45,5.65741e-09,
4.19293e-08,0.45,1.01739e-08,
4.19303e-08,0.45,1.00563e-08,
4.19313e-08,0.45,1.48243e-08,
4.19323e-08,0.45,9.4614e-09,
4.19333e-08,0.45,1.4714e-08,
4.19343e-08,0.45,1.24177e-08,
4.19353e-08,0.45,1.87556e-08,
4.19363e-08,0.45,1.9457e-08,
4.19373e-08,0.45,2.52316e-08,
4.19383e-08,0.45,2.69036e-08,
4.19393e-08,0.45,1.93296e-08,
4.19403e-08,0.45,1.02986e-08,
4.19413e-08,0.45,4.32507e-10,
4.19423e-08,0.45,9.91139e-09,
4.19433e-08,0.45,1.2324e-08,
4.19443e-08,0.45,1.41465e-08,
4.19453e-08,0.45,1.37058e-08,
4.19463e-08,0.45,1.6007e-08,
4.19473e-08,0.45,1.60756e-08,
4.19483e-08,0.45,1.52586e-08,
4.19493e-08,0.45,1.31624e-08,
4.19503e-08,0.45,1.20105e-08,
4.19513e-08,0.45,1.15962e-08,
4.19523e-08,0.45,1.03678e-08,
4.19533e-08,0.45,1.28431e-08,
4.19543e-08,0.45,1.17264e-08,
4.19553e-08,0.45,1.51811e-08,
4.19563e-08,0.45,1.42252e-08,
4.19573e-08,0.45,1.40869e-08,
4.19583e-08,0.45,1.26538e-08,
4.19593e-08,0.45,1.31232e-08,
4.19603e-08,0.45,1.20005e-08,
4.19613e-08,0.45,1.34271e-08,
4.19623e-08,0.45,1.26424e-08,
4.19633e-08,0.45,1.37595e-08,
4.19643e-08,0.45,1.30523e-08,
4.19653e-08,0.45,1.48348e-08,
4.19663e-08,0.45,1.39106e-08,
4.19673e-08,0.45,1.53982e-08,
4.19683e-08,0.45,1.46973e-08,
4.19693e-08,0.45,1.66966e-08,
4.19703e-08,0.45,1.57242e-08,
4.19713e-08,0.45,1.75957e-08,
4.19723e-08,0.45,1.66264e-08,
4.19733e-08,0.45,1.8542e-08,
4.19743e-08,0.45,1.7269e-08,
4.19753e-08,0.45,1.92041e-08,
4.19763e-08,0.45,1.80145e-08,
4.19773e-08,0.45,2.0086e-08,
4.19783e-08,0.45,1.88809e-08,
4.19793e-08,0.45,1.68525e-08,
4.19803e-08,0.45,1.05245e-08,
4.19813e-08,0.45,1.59574e-08,
4.19823e-08,0.45,1.81496e-08,
4.19833e-08,0.45,1.77081e-08,
4.19843e-08,0.45,1.66261e-08,
4.19853e-08,0.45,1.8536e-08,
4.19863e-08,0.45,2.37262e-08,
4.19873e-08,0.45,1.75564e-08,
4.19883e-08,0.45,9.72188e-09,
4.19893e-08,0.45,-7.44304e-09,
4.19903e-08,0.45,-1.10206e-08,
4.19913e-08,0.45,-2.19536e-08,
4.19923e-08,0.45,-3.8605e-08,
4.19933e-08,0.45,-4.25875e-08,
4.19943e-08,0.45,-4.50306e-08,
4.19953e-08,0.45,-5.41446e-08,
4.19963e-08,0.45,-6.44977e-08,
4.19973e-08,0.45,-8.61762e-08,
4.19983e-08,0.45,-4.94049e-08,
4.19993e-08,0.45,-1.47317e-08,
4.20003e-08,0.45,3.57933e-08,
4.20013e-08,0.45,4.8742e-08,
4.20023e-08,0.45,7.67581e-08,
4.20033e-08,0.45,1.29453e-07,
4.20043e-08,0.45,8.62446e-08,
4.20053e-08,0.45,3.95891e-08,
4.20063e-08,0.45,-4.59167e-08,
4.20073e-08,0.45,-7.32464e-08,
4.20083e-08,0.45,-1.32203e-07,
4.20093e-08,0.45,-9.7676e-08,
4.20103e-08,0.45,-4.35321e-08,
4.20113e-08,0.45,4.91549e-08,
4.20123e-08,0.45,1.4227e-07,
4.20133e-08,0.45,1.20134e-07,
4.20143e-08,0.45,6.65598e-08,
4.20153e-08,0.45,2.1039e-08,
4.20163e-08,0.45,-7.45851e-09,
4.20173e-08,0.45,-2.01929e-08,
4.20183e-08,0.45,-3.96944e-08,
4.20193e-08,0.45,-3.77454e-08,
4.20203e-08,0.45,-4.95547e-08,
4.20213e-08,0.45,-5.29012e-08,
4.20223e-08,0.45,-6.36808e-08,
4.20233e-08,0.45,-4.54831e-08,
4.20243e-08,0.45,-2.74124e-08,
4.20253e-08,0.45,-2.12131e-08,
4.20263e-08,0.45,-2.4051e-08,
4.20273e-08,0.45,-2.39039e-08,
4.20283e-08,0.45,-2.659e-08,
4.20293e-08,0.45,-1.42283e-08,
4.20303e-08,0.45,-9.06097e-09,
4.20313e-08,0.45,-9.11931e-09,
4.20323e-08,0.45,-6.12174e-10,
4.20333e-08,0.45,8.02978e-09,
4.20343e-08,0.45,3.32739e-10,
4.20353e-08,0.45,2.64753e-09,
4.20363e-08,0.45,-1.45892e-09,
4.20373e-08,0.45,1.25757e-08,
4.20383e-08,0.45,2.71338e-08,
4.20393e-08,0.45,2.35582e-08,
4.20403e-08,0.45,2.57216e-08,
4.20413e-08,0.45,3.31311e-08,
4.20423e-08,0.45,3.57254e-08,
4.20433e-08,0.45,4.26627e-08,
4.20443e-08,0.45,2.09995e-08,
4.20453e-08,0.45,1.58865e-08,
4.20463e-08,0.45,1.89967e-08,
4.20473e-08,0.45,3.35506e-08,
4.20483e-08,0.45,3.27244e-08,
4.20493e-08,0.45,2.61216e-08,
4.20503e-08,0.45,1.97671e-08,
4.20513e-08,0.45,1.75149e-08,
4.20523e-08,0.45,5.94524e-09,
4.20533e-08,0.45,-1.18406e-09,
4.20543e-08,0.45,4.20971e-09,
4.20553e-08,0.45,9.91283e-09,
4.20563e-08,0.45,7.2072e-09,
4.20573e-08,0.45,9.46585e-09,
4.20583e-08,0.45,7.78565e-09,
4.20593e-08,0.45,9.51752e-09,
4.20603e-08,0.45,6.6797e-09,
4.20613e-08,0.45,8.35967e-09,
4.20623e-08,0.45,5.87674e-09,
4.20633e-08,0.45,7.6452e-09,
4.20643e-08,0.45,4.97463e-09,
4.20653e-08,0.45,6.41779e-09,
4.20663e-08,0.45,3.95648e-09,
4.20673e-08,0.45,1.08556e-08,
4.20683e-08,0.45,8.30207e-09,
4.20693e-08,0.45,1.50333e-08,
4.20703e-08,0.45,1.42726e-08,
4.20713e-08,0.45,2.11989e-08,
4.20723e-08,0.45,1.88128e-08,
4.20733e-08,0.45,2.48703e-08,
4.20743e-08,0.45,2.54111e-08,
4.20753e-08,0.45,3.20278e-08,
4.20763e-08,0.45,3.47446e-08,
4.20773e-08,0.45,4.29927e-08,
4.20783e-08,0.45,3.33676e-08,
4.20793e-08,0.45,1.53964e-08,
4.20803e-08,0.45,-1.43585e-08,
4.20813e-08,0.45,-2.87923e-09,
4.20823e-08,0.45,3.49993e-11,
4.20833e-08,0.45,1.04362e-08,
